,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
0,2024-06-21T11:52:29.391188,0,0,84373,24681586869,52,48305799168,569180160,47736422400,196608,7.3,101243179008,2113630208,95248846848,3.0
1,2024-06-21T11:52:29.885673,0,0,81424,24681628521,52,48305799168,569180160,47736422400,196608,32.7,101243179008,2520727552,94841729024,3.4
2,2024-06-21T11:52:30.386272,0,0,81424,24681668673,52,48305799168,569180160,47736422400,196608,73.8,101243179008,3363553280,93998329856,4.3
3,2024-06-21T11:52:30.887042,0,0,81737,24681709740,52,48305799168,569180160,47736422400,196608,20.2,101243179008,3445559296,93916311552,4.3
4,2024-06-21T11:52:31.387539,0,0,81737,24681749815,52,48305799168,569180160,47736422400,196608,5.0,101243179008,3481923584,93879939072,4.4
5,2024-06-21T11:52:32.024216,0,0,81436,24681798516,53,48305799168,569180160,47736422400,196608,34.0,101243179008,3609645056,93751795712,4.5
6,2024-06-21T11:52:32.388456,0,0,81436,24681831266,52,48305799168,569180160,47736422400,196608,9.0,101243179008,3737387008,93624111104,4.6
7,2024-06-21T11:52:32.889047,0,0,86632,24681872328,52,48305799168,569180160,47736422400,196608,6.9,101243179008,3765968896,93595525120,4.7
8,2024-06-21T11:52:33.389894,0,0,86632,24681912472,52,48305799168,569180160,47736422400,196608,6.6,101243179008,4010266624,93350637568,4.9
9,2024-06-21T11:52:33.890363,0,0,83762,24681952552,52,48305799168,569180160,47736422400,196608,5.7,101243179008,4084387840,93276971008,5.0
10,2024-06-21T11:52:34.390825,0,0,83762,24681985770,52,48305799168,569180160,47736422400,196608,22.1,101243179008,4150104064,93211189248,5.0
11,2024-06-21T11:52:34.933333,0,0,79546,24682033255,52,48305799168,569180160,47736422400,196608,7.6,101243179008,4219699200,93141528576,5.1
12,2024-06-21T11:52:35.391977,0,0,79546,24682064260,52,48305799168,569180160,47736422400,196608,5.1,101243179008,4250144768,93111083008,5.1
13,2024-06-21T11:52:35.892563,0,0,78253,24682103091,52,48305799168,569180160,47736422400,196608,5.5,101243179008,4367814656,92993413120,5.3
14,2024-06-21T11:52:36.458044,0,0,80104,24682152593,52,48305799168,569180160,47406972928,329646080,7.2,101243179008,4846161920,92504547328,5.7
15,2024-06-21T11:52:36.893866,0,1,83110,24682185059,52,48305799168,569180160,47339864064,396754944,27.0,101243179008,5211967488,92090585088,6.1
16,2024-06-21T11:52:37.394344,0,0,83154,24682226533,52,48305799168,569180160,47335669760,400949248,5.7,101243179008,5533855744,91767009280,6.4
17,2024-06-21T11:52:37.894911,0,0,82131,24682266813,52,48305799168,569180160,47335669760,400949248,5.8,101243179008,5962989568,91337101312,6.8
18,2024-06-21T11:52:38.395484,0,0,81197,24682307171,52,48305799168,569180160,47325184000,411435008,5.6,101243179008,6387789824,90912124928,7.3
