,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
0,2024-06-21T12:33:38.361705,0,0,75385,24900047524,43,48305799168,569180160,47736422400,196608,7.4,101243179008,2342645760,94892564480,3.3
1,2024-06-21T12:33:38.856100,0,0,75385,24900078067,43,48305799168,569180160,47736422400,196608,29.7,101243179008,2698465280,94536724480,3.6
2,2024-06-21T12:33:39.356725,0,0,76918,24900116316,43,48305799168,569180160,47736422400,196608,74.7,101243179008,3533504512,93701435392,4.4
3,2024-06-21T12:33:39.857290,0,0,76918,24900153224,43,48305799168,569180160,47736422400,196608,24.6,101243179008,3650322432,93584359424,4.5
4,2024-06-21T12:33:40.357845,0,0,77105,24900190609,43,48305799168,569180160,47736422400,196608,8.3,101243179008,3690471424,93544210432,4.6
5,2024-06-21T12:33:40.858316,0,0,79069,24900237155,43,48305799168,569180160,47733407744,3211264,24.1,101243179008,3838853120,93394677760,4.7
6,2024-06-21T12:33:41.368899,0,0,79969,24900275760,43,48305799168,569180160,47717875712,18743296,21.4,101243179008,3959455744,93274648576,4.9
7,2024-06-21T12:33:41.859578,0,2,78151,24900314766,43,48305799168,569180160,47406972928,329646080,5.3,101243179008,4670103552,92553793536,5.6
8,2024-06-21T12:33:42.360365,0,0,81005,24900356467,43,48305799168,569180160,47272755200,463863808,25.5,101243179008,4829949952,92345233408,5.7
9,2024-06-21T12:33:42.860978,0,0,80533,24900394990,43,48305799168,569180160,47268560896,468058112,5.8,101243179008,5720375296,91452923904,6.6
10,2024-06-21T12:33:43.361527,0,2,81805,24900439009,44,48305799168,569180160,47128051712,608567296,7.2,101243179008,6165606400,91003703296,7.0
11,2024-06-21T12:33:43.861928,16,34,96686,24900494746,45,48305799168,569180160,47128051712,608567296,9.5,101243179008,6166237184,91003150336,7.0
12,2024-06-21T12:33:44.369116,17,35,106261,24900551756,45,48305799168,569180160,47128051712,608567296,12.6,101243179008,6182395904,90986381312,7.1
13,2024-06-21T12:33:44.863000,17,36,114042,24900609114,45,48305799168,569180160,47128051712,608567296,13.0,101243179008,6162874368,91006726144,7.0
14,2024-06-21T12:33:45.363529,17,36,115585,24900666071,46,48305799168,569180160,47128051712,608567296,9.8,101243179008,6162329600,91006758912,7.0
15,2024-06-21T12:33:45.864138,17,36,113814,24900722748,46,48305799168,569180160,47128051712,608567296,10.1,101243179008,6163173376,91006291968,7.0
16,2024-06-21T12:33:46.364891,17,36,113681,24900779339,46,48305799168,569180160,47128051712,608567296,9.8,101243179008,6162841600,91006242816,7.0
17,2024-06-21T12:33:46.866201,17,36,113125,24900835573,46,48305799168,569180160,47128051712,608567296,14.9,101243179008,6194757632,90975174656,7.1
18,2024-06-21T12:33:47.365763,15,30,110780,24900889538,46,48305799168,569180160,47128051712,608567296,9.2,101243179008,6184890368,90984038400,7.1
19,2024-06-21T12:33:47.866211,17,35,110310,24900945845,46,48305799168,569180160,47128051712,608567296,9.9,101243179008,6191869952,90977599488,7.1
20,2024-06-21T12:33:48.366815,16,33,111490,24901000412,46,48305799168,569180160,47128051712,608567296,9.2,101243179008,6188249088,90980610048,7.1
21,2024-06-21T12:33:48.873495,14,29,111386,24901055612,46,48305799168,569180160,47128051712,608567296,12.3,101243179008,6202793984,90966339584,7.1
22,2024-06-21T12:33:49.367839,14,29,110801,24901111036,46,48305799168,569180160,47128051712,608567296,11.9,101243179008,6198460416,90970570752,7.1
23,2024-06-21T12:33:49.868443,14,30,110089,24901165321,46,48305799168,569180160,47128051712,608567296,9.0,101243179008,6198325248,90970214400,7.1
24,2024-06-21T12:33:50.369000,14,30,107877,24901219410,46,48305799168,569180160,47128051712,608567296,9.4,101243179008,6198460416,90970570752,7.1
25,2024-06-21T12:33:50.869680,14,30,109093,24901273707,46,48305799168,569180160,47128051712,608567296,9.9,101243179008,6198775808,90970218496,7.1
26,2024-06-21T12:33:51.370642,14,30,108757,24901329933,47,48305799168,569180160,47128051712,608567296,14.2,101243179008,6212403200,90956529664,7.1
27,2024-06-21T12:33:51.870737,14,30,110445,24901384145,46,48305799168,569180160,47128051712,608567296,9.0,101243179008,6203711488,90965471232,7.1
