,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
0,2024-06-21T13:03:36.976168,0,0,79505,25053142156,50,48305799168,569180160,47736422400,196608,6.7,101243179008,2322202624,94833020928,3.2
1,2024-06-21T13:03:37.470890,0,0,79505,25053181801,50,48305799168,569180160,47736422400,196608,18.8,101243179008,2567614464,94587588608,3.5
2,2024-06-21T13:03:38.012486,0,0,79413,25053228217,49,48305799168,569180160,47736422400,196608,79.7,101243179008,3542155264,93613047808,4.4
3,2024-06-21T13:03:38.471957,0,0,79413,25053257119,49,48305799168,569180160,47736422400,196608,25.3,101243179008,3630993408,93524062208,4.5
4,2024-06-21T13:03:38.972335,0,0,79413,25053296622,49,48305799168,569180160,47736422400,196608,5.3,101243179008,3679498240,93475549184,4.6
5,2024-06-21T13:03:39.473649,0,0,81640,25053336430,50,48305799168,569180160,47717875712,18743296,19.0,101243179008,3867979776,93286731776,4.8
6,2024-06-21T13:03:39.973537,0,2,83204,25053376828,50,48305799168,569180160,47406972928,329646080,5.0,101243179008,4583297024,92561207296,5.5
7,2024-06-21T13:03:40.474056,0,1,83392,25053418375,50,48305799168,569180160,47388098560,348520448,16.7,101243179008,5119365120,92018319360,6.0
8,2024-06-21T13:03:40.974423,0,0,81937,25053458691,50,48305799168,569180160,47289532416,447086592,5.7,101243179008,5906796544,91230576640,6.8
9,2024-06-21T13:03:41.474845,21,26,89817,25053506964,50,48305799168,569180160,47249686528,486932480,9.8,101243179008,5993017344,91144589312,6.9
10,2024-06-21T13:03:41.975696,21,26,98364,25053559219,51,48305799168,569180160,47249686528,486932480,10.8,101243179008,5995827200,91142250496,6.9
11,2024-06-21T13:03:42.476572,21,26,105048,25053612737,51,48305799168,569180160,47249686528,486932480,13.6,101243179008,6006259712,91130925056,6.9
12,2024-06-21T13:03:42.976932,19,24,106412,25053665757,51,48305799168,569180160,47249686528,486932480,13.3,101243179008,6003777536,91134521344,6.9
13,2024-06-21T13:03:43.477602,18,24,105004,25053716886,51,48305799168,569180160,47249686528,486932480,10.0,101243179008,6003175424,91134787584,6.9
14,2024-06-21T13:03:43.977612,18,24,103148,25053768328,51,48305799168,569180160,47249686528,486932480,10.4,101243179008,6011760640,91125772288,6.9
15,2024-06-21T13:03:44.479289,19,24,103038,25053819801,51,48305799168,569180160,47249686528,486932480,10.3,101243179008,6017400832,91120156672,6.9
16,2024-06-21T13:03:44.978775,19,24,104869,25053874285,51,48305799168,569180160,47249686528,486932480,17.4,101243179008,6007996416,91129319424,6.9
17,2024-06-21T13:03:45.479401,19,24,106596,25053926491,51,48305799168,569180160,47249686528,486932480,10.6,101243179008,6011486208,91125760000,6.9
18,2024-06-21T13:03:45.979983,19,25,104881,25053977979,51,48305799168,569180160,47249686528,486932480,9.7,101243179008,6011998208,91125354496,6.9
19,2024-06-21T13:03:46.480503,22,28,104719,25054030688,51,48305799168,569180160,47249686528,486932480,10.8,101243179008,6014279680,91123019776,6.9
20,2024-06-21T13:03:46.981127,22,28,105524,25054082992,51,48305799168,569180160,47249686528,486932480,20.7,101243179008,6012751872,91125063680,6.9
21,2024-06-21T13:03:47.481637,3,15,96857,25054126944,51,48305799168,569180160,47249686528,486932480,13.0,101243179008,6014898176,91122638848,6.9
22,2024-06-21T13:03:47.982474,5,7,87625,25054169472,51,48305799168,569180160,47249686528,486932480,18.1,101243179008,6001397760,91135963136,6.9
23,2024-06-21T13:03:48.482729,19,24,94375,25054220721,51,48305799168,569180160,47249686528,486932480,10.6,101243179008,6005862400,91132002304,6.9
24,2024-06-21T13:03:48.983593,19,24,102911,25054272126,51,48305799168,569180160,47249686528,486932480,11.7,101243179008,6026145792,91111305216,6.9
25,2024-06-21T13:03:49.483842,19,24,105212,25054325270,51,48305799168,569180160,47249686528,486932480,14.8,101243179008,6014906368,91122585600,6.9
26,2024-06-21T13:03:49.984336,19,24,105581,25054376883,51,48305799168,569180160,47249686528,486932480,10.6,101243179008,6014672896,91122716672,6.9
