,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
0,2024-06-19T16:08:00.158743,0,0,58960,16113160768,40,48305799168,569180160,47736422400,196608,6.1,101243179008,3004395520,85721161728,4.0
1,2024-06-19T16:08:00.745282,0,0,58960,16113182219,39,48305799168,569180160,47736422400,196608,43.0,101243179008,3608408064,85117128704,4.6
2,2024-06-19T16:08:01.152179,0,0,59038,16113207286,40,48305799168,569180160,47736422400,196608,77.2,101243179008,4177694720,84547751936,5.1
3,2024-06-19T16:08:01.652668,0,0,59038,16113239135,40,48305799168,569180160,47736422400,196608,6.4,101243179008,4266721280,84458541056,5.2
4,2024-06-19T16:08:02.153271,0,0,61648,16113270952,40,48305799168,569180160,47736422400,196608,5.9,101243179008,4353425408,84371836928,5.3
5,2024-06-19T16:08:02.653780,0,0,61648,16113302726,40,48305799168,569180160,47736422400,196608,21.2,101243179008,4411281408,84313128960,5.4
6,2024-06-19T16:08:03.154478,0,0,45404,16113318302,39,48305799168,569180160,47736422400,196608,7.0,101243179008,4434989056,84289404928,5.4
7,2024-06-19T16:08:03.655140,0,0,45404,16113347615,40,48305799168,569180160,47736422400,196608,0.6,101243179008,4435763200,84288630784,5.4
8,2024-06-19T16:08:04.155840,0,0,42788,16113377024,40,48305799168,569180160,47736422400,196608,0.9,101243179008,4443631616,84280664064,5.4
9,2024-06-19T16:08:04.656425,0,0,42788,16113406485,40,48305799168,569180160,47736422400,196608,0.3,101243179008,4444147712,84280147968,5.4
10,2024-06-19T16:08:05.419923,0,0,59052,16113432544,39,48305799168,569180160,47736422400,196608,2.4,101243179008,4458070016,84266225664,5.4
11,2024-06-19T16:08:05.657368,0,0,59052,16113443872,39,48305799168,569180160,47736422400,196608,1.1,101243179008,4450070528,84274225152,5.4
12,2024-06-19T16:08:06.158021,0,0,59058,16113473303,40,48305799168,569180160,47736422400,196608,1.2,101243179008,4455972864,84268322816,5.4
13,2024-06-19T16:08:06.658635,0,0,59058,16113502794,40,48305799168,569180160,47736422400,196608,1.9,101243179008,4483026944,84241231872,5.4
14,2024-06-19T16:08:07.159332,0,0,59058,16113532246,40,48305799168,569180160,47736422400,196608,4.0,101243179008,4630634496,84093628416,5.6
15,2024-06-19T16:08:07.727207,0,0,59058,16113553424,39,48305799168,569180160,47736422400,196608,20.4,101243179008,4817174528,83907088384,5.8
16,2024-06-19T16:08:08.160438,0,0,58954,16113577673,40,48305799168,569180160,47736422400,196608,9.5,101243179008,5330911232,83393331200,6.3
17,2024-06-19T16:08:08.660969,0,0,58954,16113608275,40,48305799168,569180160,47736422400,196608,5.7,101243179008,5529763840,83194408960,6.5
18,2024-06-19T16:08:09.161654,0,0,60166,16113638843,40,48305799168,569180160,47736422400,196608,5.5,101243179008,5599076352,83125096448,6.5
19,2024-06-19T16:08:09.662167,0,0,60166,16113669427,40,48305799168,569180160,47736422400,196608,6.7,101243179008,6044467200,82679705600,7.0
20,2024-06-19T16:08:10.162931,0,0,44299,16113684768,39,48305799168,569180160,47736422400,196608,11.5,101243179008,6159257600,82609434624,7.1
21,2024-06-19T16:08:10.663427,0,0,44299,16113714141,40,48305799168,569180160,47736422400,196608,5.0,101243179008,6222585856,82501074944,7.2
22,2024-06-19T16:08:11.164003,0,0,43270,16113743600,40,48305799168,569180160,47736422400,196608,21.2,101243179008,6295326720,82428334080,7.2
23,2024-06-19T16:08:11.664595,0,0,43270,16113773111,40,48305799168,569180160,47736422400,196608,5.2,101243179008,6342807552,82380853248,7.3
24,2024-06-19T16:08:12.422419,0,0,59236,16113798985,39,48305799168,569180160,47736422400,196608,7.6,101243179008,6418898944,82304761856,7.3
25,2024-06-19T16:08:12.665520,0,0,59236,16113810424,39,48305799168,569180160,47736422400,196608,39.1,101243179008,6433517568,82290077696,7.4
26,2024-06-19T16:08:13.166150,0,0,59003,16113839798,39,48305799168,569180160,47736422400,196608,5.3,101243179008,7106367488,81617088512,8.0
27,2024-06-19T16:08:13.667036,0,0,59003,16113869201,40,48305799168,569180160,47733407744,3211264,5.0,101243179008,6903779328,81819676672,7.8
28,2024-06-19T16:08:14.167291,0,2,65634,16113905727,40,48305799168,569180160,47406972928,329646080,5.9,101243179008,7522709504,81190260736,8.4
29,2024-06-19T16:08:14.667851,0,2,67878,16113944637,41,48305799168,569180160,46888976384,847642624,7.1,101243179008,7501512704,81205190656,8.4
30,2024-06-19T16:08:15.168448,0,0,97991,16113989099,45,48305799168,569180160,42916970496,4819648512,5.0,101243179008,8130105344,80576598016,9.1
31,2024-06-19T16:08:15.669250,64,94,177748,16114123748,50,48305799168,569180160,42141024256,5595594752,7.4,101243179008,8115503104,80591200256,9.0
32,2024-06-19T16:08:16.169838,62,95,253461,16114258375,51,48305799168,569180160,42141024256,5595594752,7.2,101243179008,8127868928,80578834432,9.1
33,2024-06-19T16:08:16.670696,61,95,267692,16114393656,53,48305799168,569180160,42141024256,5595594752,5.9,101243179008,8140054528,80566648832,9.1
34,2024-06-19T16:08:17.170792,63,98,274234,16114531033,54,48305799168,569180160,42141024256,5595594752,8.9,101243179008,8136179712,80570523648,9.1
35,2024-06-19T16:08:17.671436,0,0,185077,16114590218,46,48305799168,569180160,42141024256,5595594752,1.5,101243179008,8137207808,80569491456,9.1
36,2024-06-19T16:08:18.172181,13,20,172798,16114722033,53,48305799168,569180160,42141024256,5595594752,7.0,101243179008,8145981440,80560717824,9.1
37,2024-06-19T16:08:18.672635,61,95,239459,16114829968,53,48305799168,569180160,42141024256,5595594752,6.9,101243179008,8151367680,80555331584,9.1
38,2024-06-19T16:08:19.340471,61,95,282146,16115023218,55,48305799168,569180160,42141024256,5595594752,8.9,101243179008,8167571456,80539123712,9.1
39,2024-06-19T16:08:19.673446,60,90,275431,16115103428,55,48305799168,569180160,42141024256,5595594752,8.7,101243179008,8152948736,80553746432,9.1
40,2024-06-19T16:08:20.174129,24,36,212843,16115202056,49,48305799168,569180160,42141024256,5595594752,2.6,101243179008,8153178112,80553517056,9.1
41,2024-06-19T16:08:20.674750,48,79,174771,16115300015,53,48305799168,569180160,42141024256,5595594752,7.7,101243179008,8165175296,80541519872,9.1
42,2024-06-19T16:08:21.175294,61,93,194442,16115408287,54,48305799168,569180160,42141024256,5595594752,7.0,101243179008,8170278912,80536416256,9.1
43,2024-06-19T16:08:21.685212,62,95,235010,16115573747,56,48305799168,569180160,42141024256,5595594752,13.5,101243179008,8208199680,80498495488,9.1
44,2024-06-19T16:08:22.176547,61,94,274446,16115679948,56,48305799168,569180160,42141024256,5595594752,9.7,101243179008,8200454144,80506241024,9.1
45,2024-06-19T16:08:22.677131,62,98,249643,16115813647,53,48305799168,569180160,42141024256,5595594752,6.6,101243179008,8205287424,80501407744,9.1
46,2024-06-19T16:08:23.177504,0,0,173277,16115853505,52,48305799168,569180160,42141024256,5595594752,3.2,101243179008,8206012416,80500674560,9.1
47,2024-06-19T16:08:23.678176,0,0,116802,16115917632,48,48305799168,569180160,42141024256,5595594752,3.3,101243179008,8206012416,80500674560,9.1
48,2024-06-19T16:08:24.178635,0,9,101522,16115958162,47,48305799168,569180160,42141024256,5595594752,5.7,101243179008,8542343168,80501698560,9.5
49,2024-06-19T16:08:24.679309,0,0,80378,16115997127,47,48305799168,569180160,42141024256,5595594752,8.1,101243179008,8876097536,79830589440,9.8
50,2024-06-19T16:08:25.179788,0,0,78768,16116036028,46,48305799168,569180160,42141024256,5595594752,6.6,101243179008,8572178432,80134508544,9.5
51,2024-06-19T16:08:25.680630,2,20,79920,16116076331,46,48305799168,569180160,47736422400,196608,5.2,101243179008,6525460480,82197856256,7.5
52,2024-06-19T16:08:26.180961,4,48,81481,16116116380,46,48305799168,569180160,47736422400,196608,6.9,101243179008,6862282752,81861386240,7.8
53,2024-06-19T16:08:26.681647,0,0,80736,16116155177,46,48305799168,569180160,47736422400,196608,7.9,101243179008,6863450112,81860218880,7.8
54,2024-06-19T16:08:27.182219,0,0,79925,16116193784,46,48305799168,569180160,47736422400,196608,5.1,101243179008,7119921152,81603747840,8.0
55,2024-06-19T16:08:27.682667,0,0,79925,16116231184,45,48305799168,569180160,47736422400,196608,21.8,101243179008,6499639296,82223984640,7.4
56,2024-06-19T16:08:28.270073,0,0,62790,16116261865,45,48305799168,569180160,47736422400,196608,7.1,101243179008,6593798144,82129825792,7.5
57,2024-06-19T16:08:28.683788,0,0,62790,16116292957,44,48305799168,569180160,47736422400,196608,6.3,101243179008,6635307008,82088316928,7.6
58,2024-06-19T16:08:29.184207,0,0,61326,16116323442,44,48305799168,569180160,47736422400,196608,20.9,101243179008,6695649280,82027974656,7.6
59,2024-06-19T16:08:29.684923,0,0,61326,16116353971,44,48305799168,569180160,47736422400,196608,4.0,101243179008,6721449984,82002169856,7.6
60,2024-06-19T16:08:30.185618,0,0,61397,16116384334,44,48305799168,569180160,47736422400,196608,0.2,101243179008,6721679360,82001940480,7.6
61,2024-06-19T16:08:30.686268,0,0,61397,16116415543,44,48305799168,569180160,47736422400,196608,3.1,101243179008,6723633152,81999937536,7.6
62,2024-06-19T16:08:31.186995,0,0,62023,16116446121,44,48305799168,569180160,47736422400,196608,0.6,101243179008,6723391488,82000195584,7.6
63,2024-06-19T16:08:31.687701,0,0,61779,16116476501,44,48305799168,569180160,47736422400,196608,0.7,101243179008,6723174400,82000408576,7.6
64,2024-06-19T16:08:32.188405,0,0,61779,16116506808,44,48305799168,569180160,47736422400,196608,0.2,101243179008,6723432448,82000150528,7.6
65,2024-06-19T16:08:32.689043,0,0,61779,16116537825,44,48305799168,569180160,47736422400,196608,3.4,101243179008,6718844928,82004733952,7.6
66,2024-06-19T16:08:33.189570,0,0,62647,16116569285,44,48305799168,569180160,47736422400,196608,0.5,101243179008,6718443520,82005135360,7.6
67,2024-06-19T16:08:33.689729,0,0,62647,16116599686,44,48305799168,569180160,47736422400,196608,7.8,101243179008,6783098880,81940410368,7.7
68,2024-06-19T16:08:34.190420,0,0,62591,16116629964,44,48305799168,569180160,47736422400,196608,24.5,101243179008,6977220608,81746128896,7.9
69,2024-06-19T16:08:34.842738,0,0,62591,16116666555,44,48305799168,569180160,47736422400,196608,11.2,101243179008,7370432512,81352880128,8.3
70,2024-06-19T16:08:35.191260,0,0,60940,16116692060,44,48305799168,569180160,47736422400,196608,5.6,101243179008,7484698624,81238597632,8.4
71,2024-06-19T16:08:35.691872,0,0,60940,16116722655,43,48305799168,569180160,47736422400,196608,6.3,101243179008,8075407360,80647770112,9.0
72,2024-06-19T16:08:36.192300,0,0,61038,16116752970,43,48305799168,569180160,47736422400,196608,5.5,101243179008,7334125568,81389051904,8.3
73,2024-06-19T16:08:36.692998,0,0,61038,16116783322,43,48305799168,569180160,47736422400,196608,6.9,101243179008,7656787968,81066389504,8.6
74,2024-06-19T16:08:37.193518,0,0,60945,16116815369,44,48305799168,569180160,47736422400,196608,9.9,101243179008,7813853184,81079365632,8.7
75,2024-06-19T16:08:37.693952,0,0,60945,16116848680,44,48305799168,569180160,47736422400,196608,4.3,101243179008,7866150912,80857337856,8.8
76,2024-06-19T16:08:38.194376,0,0,63999,16116881955,44,48305799168,569180160,47736422400,196608,21.1,101243179008,7942017024,80781471744,8.9
77,2024-06-19T16:08:38.695003,0,0,63999,16116915280,44,48305799168,569180160,47736422400,196608,5.9,101243179008,7995658240,80727830528,8.9
78,2024-06-19T16:08:39.330600,0,0,67058,16116937438,43,48305799168,569180160,47736422400,196608,8.0,101243179008,8060616704,80662806528,9.0
79,2024-06-19T16:08:39.695911,0,0,66099,16116962889,43,48305799168,569180160,47736422400,196608,27.2,101243179008,8087162880,80636260352,9.0
80,2024-06-19T16:08:40.196425,0,0,66099,16116995193,43,48305799168,569180160,47736422400,196608,5.3,101243179008,8757628928,79965622272,9.7
81,2024-06-19T16:08:40.697465,0,0,66497,16117028674,44,48305799168,569180160,47717351424,19267584,5.1,101243179008,8605274112,80117964800,9.5
82,2024-06-19T16:08:41.197581,0,1,71783,16117067923,44,48305799168,569180160,47251783680,484835328,7.3,101243179008,9258053632,79454699520,10.2
83,2024-06-19T16:08:41.698298,0,7,74204,16117108473,44,48305799168,569180160,46888976384,847642624,5.9,101243179008,9222230016,79484612608,10.1
84,2024-06-19T16:08:42.198839,0,0,101486,16117182675,50,48305799168,569180160,42141024256,5595594752,5.2,101243179008,9739796480,78966722560,10.6
85,2024-06-19T16:08:42.699454,61,95,191731,16117316781,54,48305799168,569180160,42141024256,5595594752,5.3,101243179008,9739796480,78966722560,10.6
86,2024-06-19T16:08:43.199859,61,95,270296,16117452658,55,48305799168,569180160,42141024256,5595594752,6.1,101243179008,9744736256,78961774592,10.6
87,2024-06-19T16:08:43.870823,60,95,275751,16117617964,56,48305799168,569180160,42141024256,5595594752,7.6,101243179008,9754529792,78951981056,10.7
88,2024-06-19T16:08:44.200969,63,97,277905,16117720706,53,48305799168,569180160,42141024256,5595594752,3.9,101243179008,9738526720,78967984128,10.6
89,2024-06-19T16:08:44.701634,0,0,198349,16117760496,49,48305799168,569180160,42141024256,5595594752,0.9,101243179008,9738526720,78967984128,10.6
90,2024-06-19T16:08:45.202163,61,95,139858,16117850264,55,48305799168,569180160,42141024256,5595594752,3.8,101243179008,9744142336,78962368512,10.6
91,2024-06-19T16:08:45.702766,61,95,210198,16117985767,57,48305799168,569180160,42141024256,5595594752,5.0,101243179008,9744629760,78961881088,10.6
92,2024-06-19T16:08:46.220794,60,95,236491,16118124382,57,48305799168,569180160,42141024256,5595594752,8.5,101243179008,9753907200,78952603648,10.7
93,2024-06-19T16:08:46.703877,61,91,271890,16118260066,58,48305799168,569180160,42141024256,5595594752,5.5,101243179008,9746116608,78960353280,10.7
94,2024-06-19T16:08:47.204323,67,97,252305,16118374952,54,48305799168,569180160,42141024256,5595594752,4.7,101243179008,9745854464,78960615424,10.7
95,2024-06-19T16:08:47.704991,0,0,175286,16118415075,50,48305799168,569180160,42141024256,5595594752,0.5,101243179008,9746583552,78959869952,10.7
96,2024-06-19T16:08:48.205628,44,74,140570,16118523298,56,48305799168,569180160,42141024256,5595594752,4.3,101243179008,9746583552,78959869952,10.7
97,2024-06-19T16:08:48.706217,64,94,213330,16118657708,58,48305799168,569180160,42141024256,5595594752,8.4,101243179008,9751994368,78954459136,10.7
98,2024-06-19T16:08:49.206782,61,95,273043,16118795816,59,48305799168,569180160,42141024256,5595594752,5.7,101243179008,9757155328,78949298176,10.7
99,2024-06-19T16:08:49.707266,61,95,273437,16118935008,59,48305799168,569180160,42141024256,5595594752,6.6,101243179008,9751224320,78955237376,10.7
100,2024-06-19T16:08:50.207782,61,83,216355,16119033583,54,48305799168,569180160,42141024256,5595594752,3.5,101243179008,9749266432,78957195264,10.7
101,2024-06-19T16:08:50.806593,0,0,167992,16119091113,55,48305799168,569180160,42141024256,5595594752,4.5,101243179008,9732038656,78974418944,10.6
102,2024-06-19T16:08:51.209257,8,13,101960,16119131756,51,48305799168,569180160,42141024256,5595594752,21.7,101243179008,9717403648,78989045760,10.6
103,2024-06-19T16:08:51.709838,0,39,101543,16119171824,50,48305799168,569180160,42141024256,5595594752,7.2,101243179008,10132566016,78911692800,11.0
104,2024-06-19T16:08:52.210531,0,0,80406,16119211559,50,48305799168,569180160,42141024256,5595594752,7.3,101243179008,10357755904,78348681216,11.3
105,2024-06-19T16:08:52.710847,0,0,80027,16119251141,49,48305799168,569180160,42141024256,5595594752,5.4,101243179008,10054823936,78651621376,11.0
106,2024-06-19T16:08:53.211519,0,0,82814,16119293349,49,48305799168,569180160,47736422400,196608,9.3,101243179008,8089710592,80633143296,9.0
107,2024-06-19T16:08:53.712248,0,0,83576,16119332974,49,48305799168,569180160,47736422400,196608,8.4,101243179008,8380309504,80342904832,9.3
108,2024-06-19T16:08:54.212608,0,0,80358,16119372473,49,48305799168,569180160,47736422400,196608,8.4,101243179008,8442126336,80281096192,9.3
109,2024-06-19T16:08:54.713382,0,0,80358,16119411709,49,48305799168,569180160,47736422400,196608,7.7,101243179008,8666083328,80057139200,9.6
110,2024-06-19T16:08:55.213831,0,0,80358,16119448199,48,48305799168,569180160,47736422400,196608,23.1,101243179008,8013094912,80710127616,8.9
